GuestlD,GuestName,Gender,Age,CustomerNationality,BookingDate,CheckInDate,CheckOutDate,Children,Adults,TotalGuests,RoomCount,CustomerType,ReservationStatus,RepeatGuests
3248,Devra,Female,29,English,7/24/2024,8/7/2024,8/14/2024,0,N/A,2,1 room,Corporate,Completed,First-Time Visitor
3249,Omar,Male,34,Pakistani,7/18/2024,8/1/2024,8/8/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3250,Muhammad,Male,32,Pakistani,7/8/2024,7/22/2024,7/29/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3251,Anthony,Male,45,Australian,6/18/2024,7/2/2024,7/9/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3252,Michelle,Female,30,New Zealander,6/15/2024,6/29/2024,7/6/2024,0,N/A,2,1 room,Corporate,Late Check-Out,First-Time Visitor
3253,Barbara,Female,50,New Zealander,6/3/2024,6/17/2024,6/24/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3254,Ahmed,Male,38,Emiratis,5/21/2024,6/4/2024,6/11/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3255,Catherine,Female,28,New Zealander,5/17/2024,5/31/2024,6/7/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3256,Mohammed,Male,30,Saudi Arabian,5/4/2024,5/18/2024,5/25/2024,0,N/A,3,2 room,Corporate,Completed,First_Time Visitor
3257,Abdulrahman,Male,35,Saudi Arabian,5/2/2024,5/16/2024,5/23/2024,0,N/A,2,1 room,Business,Completed,First_Time Visitor
3258,Rosiak,Male,42,Polish,4/27/2024,5/11/2024,5/18/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3259,Abdul,Male,33,Emiratis,3/26/2024,4/9/2024,4/16/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3260,Waquar,Male,37,Emiratis,3/26/2024,4/9/2024,4/16/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3261,Sami,Male,31,Qatar,3/21/2024,4/4/2024,4/11/2024,0,N/A,2,1 room,Business,Completed,Regular Guest
3262,Kaif,Male,26,Emiratis,1/20/2024,2/3/2024,2/10/2024,0,N/A,2,1 room,Business,Completed,First_Time Visitor
3263,Sameer,Male,29,Kuwait,10/8/2023,10/22/2023,10/29/2023,0,N/A,2,1 room,Corporate,Completed,First_Time Visitor
3264,Anis,Male,32,Emiratis,10/1/2023,10/15/2023,10/22/2023,0,N/A,3,2 room,Business,Partially Completed,Regular Guest
3265,Mazher,Male,41,Saudi Arabian,9/30/2023,10/14/2023,10/21/2023,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3266,Omer,Male,36,Pakistani,9/29/2023,10/13/2023,10/20/2023,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3267,Freeman909,Male,34,Saudi Arabian,9/23/2023,10/7/2023,10/14/2023,0,N/A,2,1 room,Business,Partially Completed,Regular Guest
3268,Majidr18,Female,27,Emiratis,8/19/2023,9/2/2023,9/9/2023,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3269,Angelina,Female,28,Turkish,8/14/2023,8/28/2023,9/4/2023,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3270,Faisal,Male,34,Saudi Arabian,8/11/2024,8/18/2024,8/25/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3271,Saleh,Male,36,Saudi Arabian,7/24/2024,7/31/2024,8/7/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3272,Ahmad,Male,32,Kuwait,7/10/2024,7/17/2024,7/24/2024,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3273,Faisal,Male,34,Saudi Arabian,7/9/2024,7/16/2024,7/23/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3274,Sándor,Male,45,Hungarian,7/2/2024,7/9/2024,7/16/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3275,Amina,Female,28,Emiratis,7/1/2024,7/8/2024,7/15/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3276,Amina,Female,28,Emiratis,7/1/2024,7/8/2024,7/15/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3277,Abdullah,Male,30,Saudi Arabian,6/28/2024,7/5/2024,7/12/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3278,Faisal,Male,34,Saudi Arabian,6/13/2024,6/20/2024,6/27/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3279,Alessandro,Male,29,Brazilian,6/8/2024,6/15/2024,6/22/2024,0,N/A,2,1 room,Corporate,Completed,First_Time Visitor
3280,Burak,Male,31,Turkish,5/20/2024,5/27/2024,6/3/2024,0,N/A,2,1 room,Business,Completed,First-Time Visitor
3281,Ali,Male,35,Saudi Arabian,5/16/2024,5/23/2024,5/30/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3282,Jawahir,Female,33,Emiratis,5/13/2024,5/20/2024,5/27/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3283,Dr,Male,50,Saudi Arabian,5/5/2024,5/12/2024,5/19/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3284,Umar,Male,28,Qatar,5/2/2024,5/9/2024,5/16/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3285,Ayesha,Female,30,Emiratis,4/29/2024,5/6/2024,5/13/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3286,Ahmad,Male,32,Emiratis,3/31/2024,4/7/2024,4/14/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3287,Taleh,Male,27,Cyprus,3/25/2024,4/1/2024,4/8/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3288,Maha,Female,26,Emiratis,3/18/2024,3/25/2024,4/1/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3289,Sean,Male,38,English,3/11/2024,3/18/2024,3/25/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3290,Masaki,Male,42,Japanese,3/9/2024,3/16/2024,3/23/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3291,Rimah,Female,29,Saudi Arabian,2/16/2024,2/23/2024,3/2/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3292,Suprihatiningsih,Female,35,indonesian,2/5/2024,2/12/2024,2/19/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3293,Zaur,Male,31,Azerbaijani,2/3/2024,2/10/2024,2/17/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3294,Ashraf,Male,35,Emiratis,8/12/2024,8/19/2024,8/26/2024,0,N/A,4,2 room,Business,Completed,First_Time Visitor
3295,Murtadha,Male,37,Saudi Arabian,8/12/2024,8/19/2024,8/26/2024,0,N/A,5,3 room,Corporate,Completed,First-Time Visitor
3296,Aebel,Male,28,Emiratis,8/6/2024,8/13/2024,8/20/2024,2,N/A,3,2 room,Leisure,Partially Completed,First-Time Visitor
3297,Sanad,Male,32,Saudi Arabian,8/6/2024,8/13/2024,8/20/2024,0,N/A,5,3 room,Corporate,Completed,Regular Guest
3298,Yasser,Male,34,Indian,8/5/2024,8/12/2024,8/19/2024,0,N/A,5,3 room,Corporate,Late Check-Out,First_Time Visitor
3299,Shyma,Female,30,Qatar,7/30/2024,8/6/2024,8/13/2024,0,N/A,2,3 room,Business,Partially Completed,First_Time Visitor
3300,Amit,Male,36,Emiratis,7/30/2024,8/6/2024,8/13/2024,0,N/A,5,3 room,Corporate,Completed,First-Time Visitor
3301,Intsab,Female,27,Emiratis,7/28/2024,8/4/2024,8/11/2024,0,N/A,2,2 room,Corporate,Partially Completed,Regular Guest
3302,Adel,Male,40,Emiratis,7/25/2024,8/1/2024,8/8/2024,3,N/A,5,3 room,Leisure,Completed,First-Time Visitor
3303,Ahmed,Male,31,Saudi Arabian,7/17/2024,7/24/2024,7/30/2024,0,N/A,4,2 room,Business,Completed,Regular Guest
3304,Bilalkabeer,Male,33,Pakistani,7/14/2024,7/21/2024,7/27/2024,2,N/A,3,2 room,Leisure,Partially Completed,First_Time Visitor
3305,Musaad,Male,39,Saudi Arabian,7/12/2024,7/19/2024,7/25/2024,0,N/A,5,3 room,Business,Completed,First_Time Visitor
3306,Ram,Male,45,Emiratis,7/8/2024,7/15/2024,7/21/2024,0,N/A,2,2 room,Business,Completed,Regular Guest
3307,Sarbani,Female,29,Indian,6/11/2024,6/18/2024,6/25/2024,0,N/A,5,3 room,Business,Partially Completed,First-Time Visitor
3308,Ahmed,Male,31,Egypt,5/18/2024,5/25/2024,6/1/2024,1,N/A,5,3 room,Leisure,Late Check-Out,First-Time Visitor
3309,Tamás,Male,48,Hungarian,3/24/2024,3/31/2024,4/7/2024,0,N/A,2,2 room,Corporate,Partially Completed,Regular Guest
3310,Badimala,Female,34,Emiratis,2/7/2024,2/14/2024,2/21/2024,1,N/A,5,3 room,Leisure,Completed,First-Time Visitor
3311,Mohamed,Male,29,Emiratis,1/11/2024,1/18/2024,1/25/2024,0,N/A,5,3 room,Corporate,Completed,First-Time Visitor
3312,Fahad,Male,33,Indian,1/8/2024,1/15/2024,1/22/2024,0,N/A,2,1 room,Corporate,Late Check-Out,Regular Guest
3313,Omar,Male,30,Oman,12/29/2023,1/5/2024,1/12/2024,0,N/A,4,2 room,Business,Late Check-Out,Regular Guest
3314,Saneev,Male,42,Emiratis,12/18/2023,12/25/2023,12/31/2023,0,N/A,2,2 room,Business,Partially Completed,First_Time Visitor
3315,Anna,Female,26,Austria,12/14/2023,12/21/2023,12/27/2023,2,N/A,5,3 room,Leisure,Partially Completed,First-Time Visitor
3316,Anusha,Female,28,Indian,11/10/2023,11/17/2023,11/24/2023,0,N/A,3,2 room,Business,Completed,First_Time Visitor
3317,Amine,Male,32,Emiratis,10/9/2023,10/16/2023,10/23/2023,0,N/A,3,2 room,Business,Completed,Regular Guest
3318,Mubark,Male,34,Emiratis,8/5/2024,8/12/2024,8/19/2024,3,N/A,3,2 room,Leisure,Completed,First-Time Visitor
3319,Nawaf,Male,31,Saudi Arabian,8/2/2024,8/9/2024,8/14/2024,0,N/A,2,1 room,Business,Partially Completed,First_Time Visitor
3320,Syed,Male,28,Indian,7/24/2024,7/31/2024,8/5/2024,0,N/A,2,1 room,Business,Late Check-Out,First-Time Visitor
3321,Eleanor,Female,36,American,5/22/2024,5/29/2024,6/5/2024,0,N/A,2,1 room,Corporate,Late Check-Out,Regular Guest
3322,Saud,Male,32,Saudi Arabian,5/16/2024,5/23/2024,5/31/2024,1,N/A,3,2 room,Leisure,Completed,Regular Guest
3323,Jennifer,Female,29,Australian,5/3/2024,5/10/2024,5/11/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3324,Marina,Female,30,Australian,4/12/2024,4/19/2024,4/26/2024,0,N/A,2,1 room,Business,Completed,First-Time Visitor
3325,Salihah,Female,27,Saudi Arabian,2/13/2024,2/20/2024,2/27/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3326,Aleksei,Male,35,Turkish,2/13/2024,2/20/2024,2/27/2024,0,N/A,2,1 room,Business,Partially Completed,First-Time Visitor
3327,Zahida,Female,34,Pakistani,2/10/2024,2/17/2024,2/24/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3328,Rafiq,Male,38,Emiratis,1/21/2024,1/28/2024,1/28/2024,0,N/A,2,1 room,Corporate,Completed,First-Time Visitor
3329,Muhammad,Male,40,Saudi Arabian,1/4/2024,1/11/2024,1/8/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3330,Alina,Female,26,Emiratis,12/1/2023,12/8/2023,12/13/2023,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3331,Bani,Female,28,Kuwait,11/29/2023,12/6/2023,12/8/2023,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3332,Luigi,Male,31,Italian,11/22/2023,11/29/2023,12/1/2023,0,N/A,2,1 room,Business,Completed,First-Time Visitor
3333,Faysal,Male,42,Emiratis,10/4/2023,10/11/2023,10/18/2023,0,N/A,2,1 room,Corporate,Completed,First_Time Visitor
3334,Olga,Female,29,Emiratis,10/1/2023,10/8/2023,10/13/2023,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3335,Syed,Male,36,Emiratis,9/10/2023,9/17/2023,9/25/2023,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3336,Elnara,Female,25,Austria,9/1/2023,9/8/2023,9/15/2023,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3337,Muhammad,Male,33,Azerbaijani,7/24/2023,7/31/2023,8/4/2023,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3338,Mohammed,Male,41,Saudi Arabian,7/21/2023,7/28/2023,8/2/2023,1,N/A,3,2 room,Leisure,Late Check-Out,First-Time Visitor
3339,Robert,Female,30,Azerbaijani,6/5/2023,6/12/2023,6/22/2023,0,N/A,2,1 room,Business,Late Check-Out,First_Time Visitor
3340,Anjali,Male,32,Emiratis,5/27/2023,6/3/2023,6/9/2023,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3341,Adam,Male,32,Azerbaijani,7/24/2023,7/31/2023,8/4/2023,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3342,Abdullah,Male,34,Saudi Arabian,8/12/2024,8/19/2024,8/19/2024,0,N/A,2,1 room,Business,Partially Completed,First-Time Visitor
3343,Hassan,Male,32,Saudi Arabian,8/12/2024,8/19/2024,8/19/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3344,Faisal,Male,36,Emiratis,8/10/2024,8/17/2024,8/17/2024,0,N/A,2,1 room,Business,Late Check-Out,Regular Guest
3345,Hassan,Male,32,Saudi Arabian,8/9/2024,8/16/2024,8/16/2024,0,N/A,2,1 room,Business,Partially Completed,First_Time Visitor
3346,Mohammed,Male,38,Saudi Arabian,8/1/2024,8/9/2024,8/9/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3347,Albaloul13,Male,29,Kuwait,8/1/2024,8/8/2024,8/8/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3348,Turki,Male,35,Saudi Arabian,7/22/2024,7/29/2024,7/29/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3349,Nikhil,Male,31,Indian,7/10/2024,7/17/2024,7/17/2024,1,N/A,3,2 room,Leisure,Completed,Regular Guest
3350,Furtado,Male,40,Indian,7/10/2024,7/17/2024,7/17/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3351,Afag,Female,28,Kazakhstan,7/1/2024,7/8/2024,7/8/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3352,Vladimir,Male,42,Russian,7/1/2024,7/8/2024,7/8/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3353,Bilal,Male,36,Saudi Arabian,7/1/2024,7/8/2024,7/8/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3354,Shrawan,Male,30,Bahraini,6/17/2024,6/24/2024,6/24/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3355,Abdalrhman,Male,34,Emiratis,6/17/2024,6/24/2024,6/24/2024,0,N/A,2,1 room,Business,Completed,Regular Guest
3356,Namit,Male,29,Bahraini,6/16/2024,6/23/2024,6/23/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3357,Abdullah,Male,34,Sri Lanka,6/12/2024,6/19/2024,6/19/2024,0,N/A,2,1 room,Business,Late Check-Out,First_Time Visitor
3358,Tariq,Male,32,Emiratis,6/12/2024,6/19/2024,6/19/2024,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3359,Rupinder,Female,27,Indian,6/6/2024,6/13/2024,6/13/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3360,Geza,Male,41,Hungarian,6/5/2024,6/10/2024,6/10/2024,0,N/A,2,1 room,Corporate,Completed,First-Time Visitor
3361,Halima,Female,25,Emiratis,6/2/2024,6/7/2024,6/7/2024,0,N/A,2,1 room,Corporate,Late Check-Out,Regular Guest
3362,Dana,Male,39,Emiratis,5/24/2024,5/31/2024,5/31/2024,0,N/A,2,1 room,Business,Late Check-Out,First_Time Visitor
3363,Tofig,Male,37,Azerbaijani,5/19/2024,5/26/2024,5/26/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3364,Gvantsa,Female,30,Georgian,7/1/2024,7/8/2024,7/8/2024,1,N/A,3,2 room,Leisure,Partially Completed,First-Time Visitor
3365,Almazrouei,Female,30,Azerbaijani,6/17/2024,6/24/2024,6/24/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3366,Najam,Male,30,Saudi Arabian,8/15/2024,8/22/2024,8/29/2024,0,N/A,2,1 room,Business,Completed,Regular Guest
3367,Zaur,Male,32,Azerbaijani,8/13/2024,8/20/2024,8/27/2024,0,N/A,2,1 room,Corporate,Partially Completed,First_Time Visitor
3368,Azka,Female,28,Pakistani,8/6/2024,8/13/2024,8/20/2024,0,N/A,2,1 room,Business,Completed,First_Time Visitor
3369,Zaur,Male,32,Azerbaijani,8/5/2024,8/12/2024,8/19/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3370,Simal,Female,27,English,7/30/2024,8/6/2024,8/13/2024,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3371,Irfan,Male,34,Emiratis,7/22/2024,7/29/2024,8/5/2024,0,N/A,2,1 room,Corporate,Late Check-Out,Regular Guest
3372,Ayesha,Female,29,Emiratis,7/17/2024,7/24/2024,7/31/2024,0,N/A,2,1 room,Business,Completed,Regular Guest
3373,Jurangpathy,Male,35,Emiratis,7/14/2024,7/21/2024,7/28/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3374,Alyaseen,Male,31,Kuwait,7/12/2024,7/19/2024,7/26/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3375,Maksim,Male,40,Turkish,7/7/2024,7/14/2024,7/21/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3376,Valentine,Male,36,American,7/5/2024,7/12/2024,7/19/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3377,Sohaib,Male,33,Pakistani,7/2/2024,7/9/2024,7/16/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3378,Abdulrahman,Male,29,English,6/26/2024,7/3/2024,7/10/2024,0,N/A,2,1 room,Business,Completed,Regular Guest
3379,Zyaid,Male,32,Saudi Arabian,6/23/2024,6/30/2024,7/7/2024,0,N/A,2,1 room,Business,Late Check-Out,First-Time Visitor
3380,Mohammed,Male,38,Saudi Arabian,6/23/2024,6/30/2024,7/7/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3381,Mohammed,Male,34,Oman,6/21/2024,6/28/2024,7/5/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3382,Flora,Female,26,Senegal,6/12/2024,6/19/2024,6/26/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3383,Pavel,Male,41,Russian,6/11/2024,6/18/2024,6/25/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3384,Pavel,Male,41,Russian,6/11/2024,6/18/2024,6/25/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3385,Mohammad,Male,36,Emiratis,6/11/2024,6/18/2024,6/25/2024,0,N/A,2,1 room,Business,Late Check-Out,Regular Guest
3386,Ahmed,Male,32,Bahraini,6/10/2024,6/17/2024,6/24/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3387,Valentine,Male,29,American,6/10/2024,6/17/2024,6/24/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3388,Edwin,Male,41,Indian,6/3/2024,6/10/2024,6/21/2024,0,N/A,2,1 room,Corporate,Late Check-Out,First_Time Visitor
3389,Ahmed,Male,36,Saudi Arabian,6/2/2024,6/9/2024,6/20/2024,0,N/A,2,1 room,Corporate,Late Check-Out,First-Time Visitor
3390,Floral,Female,26,Senegal,6/12/2024,6/19/2024,6/26/2024,0,N/A,2,1 room,Corporate,Completed,First-Time Visitor
3391,Paveli,Male,41,Russian,6/11/2024,6/18/2024,6/25/2024,0,N/A,2,1 room,Corporate,Completed,First-Time Visitor
3392,Dennis,Male,34,Kenya,9/15/2023,9/22/2023,9/29/2023,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3393,Davidovi,Male,32,Georgian,8/21/2023,8/28/2023,9/4/2023,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3394,Sadik,Male,36,Cyprus,8/11/2023,8/18/2023,8/25/2023,0,N/A,2,1 room,Business,Completed,First-Time Visitor
3395,Philipp,Male,40,Swiss,5/6/2024,5/13/2024,5/20/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3396,M,Male,29,Moldova,4/17/2024,4/24/2024,5/1/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3397,Agil,Male,30,Austria,10/17/2023,10/24/2023,10/31/2023,0,N/A,2,1 room,Business,Partially Completed,First_Time Visitor
3398,Ariz,Male,35,Azerbaijani,8/1/2023,8/8/2023,8/15/2023,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3399,Chris,Male,31,English,8/1/2023,8/8/2023,8/15/2023,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3400,Shahbaz,Male,38,German,7/23/2024,7/30/2024,8/6/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3401,Shahbaz,Male,32,German,7/17/2024,7/24/2024,7/31/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3402,Chris,Male,29,New Zealander,5/27/2024,6/3/2024,6/10/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3403,Aston,Male,36,Oman,7/30/2024,8/6/2024,8/13/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3404,Anwar,Male,41,Egypt,11/14/2023,11/21/2023,11/28/2023,0,N/A,2,1 room,Business,Partially Completed,First-Time Visitor
3405,Slava,Male,28,Ukrainian,9/23/2023,9/30/2023,10/7/2023,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3406,Raomi,Male,33,Swiss,9/3/2023,9/10/2023,9/17/2023,0,N/A,2,1 room,Business,Completed,Regular Guest
3407,Daniel,Male,39,Kenya,8/20/2023,8/27/2023,9/3/2023,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3408,Nadeem,Male,42,Pakistani,6/24/2024,7/7/2024,7/8/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3409,Nerine,Female,26,South African,6/19/2024,7/2/2024,7/3/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3410,Yulfed,Male,35,Emiratis,6/17/2024,6/30/2024,7/1/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3411,Vlada,Female,33,German,6/17/2024,6/30/2024,7/1/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3412,Shane,Male,29,Swiss,6/16/2024,6/29/2024,6/30/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3413,Ryno,Male,41,Emiratis,6/7/2024,6/20/2024,6/21/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3414,Philip,Male,37,Czech Republic,6/4/2024,6/17/2024,6/18/2024,0,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3415,Irfan,Male,34,Saudi Arabian,5/31/2024,6/13/2024,6/14/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3416,Anna,Female,28,Emiratis,7/20/2024,7/27/2024,8/3/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3417,Vladislav,Male,34,Kazakhstan,7/20/2024,7/27/2024,8/3/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3418,Valeria,Female,30,Emiratis,7/19/2024,7/26/2024,8/2/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3419,Yuliya,Female,29,Emiratis,7/7/2024,7/14/2024,7/21/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3420,Bilal,Male,36,Emiratis,7/4/2024,7/11/2024,7/18/2024,1,N/A,3,1 room,Leisure,Late Check-Out,Regular Guest
3421,Olga,Female,32,Russian,7/1/2024,7/8/2024,7/15/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3422,Irina,Female,27,English,6/14/2024,6/21/2024,6/29/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3423,Davinder,Male,40,Indian,6/10/2024,6/17/2024,6/25/2024,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3424,Zinaida,Female,35,Emiratis,6/8/2024,6/15/2024,6/23/2024,0,N/A,2,1 room,Business,Completed,First_Time Visitor
3425,Ilgun,Male,31,Emiratis,6/8/2024,6/15/2024,6/23/2024,0,N/A,2,1 room,Business,Completed,First-Time Visitor
3426,Mayasa,Female,26,Qatar,6/8/2024,6/15/2024,6/23/2024,1,N/A,3,1 room,Leisure,Completed,First-Time Visitor
3427,Matthew,Male,38,English,6/6/2024,6/13/2024,6/21/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3428,Basheer,Male,42,Saudi Arabian,6/4/2024,6/11/2024,6/19/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3429,Simin,Female,28,Emiratis,6/4/2024,6/11/2024,6/19/2024,1,N/A,3,1 room,Leisure,Completed,First_Time Visitor
3430,Kalmon,Male,33,English,5/22/2024,5/29/2024,6/5/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First_Time Visitor
3431,Zinaida,Male,29,Emiratis,5/6/2024,5/13/2024,5/20/2024,0,N/A,2,1 room,Business,Partially Completed,First-Time Visitor
3432,Amir,Female,35,Israel,5/6/2024,5/13/2024,5/20/2024,0,N/A,2,1 room,Business,Partially Completed,Regular Guest
3433,Vijay,Male,31,Emiratis,5/6/2024,5/13/2024,5/20/2024,1,N/A,3,1 room,Leisure,Partially Completed,Regular Guest
3434,Sami,Male,39,Saudi Arabian,5/4/2024,5/11/2024,5/18/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3435,Zinaida,Female,34,Emiratis,4/16/2024,4/23/2024,4/30/2024,1,N/A,3,1 room,Leisure,Partially Completed,First_Time Visitor
3436,Apoorav,Male,36,Indian,4/15/2024,4/22/2024,4/29/2024,1,N/A,3,1 room,Leisure,Late Check-Out,First-Time Visitor
3437,Saoud,Male,30,Qatar,4/6/2024,4/13/2024,4/20/2024,1,N/A,3,1 room,Leisure,Partially Completed,First-Time Visitor
3438,Rashid,Female,25,Qatar,4/5/2024,4/12/2024,4/19/2024,1,N/A,3,1 room,Leisure,Completed,Regular Guest
3439,Mashael,Female,32,Qatar,4/3/2024,4/10/2024,4/17/2024,0,N/A,2,1 room,Business,Partially Completed,First-Time Visitor
3440,Latesh,Male,34,Indian,8/15/2024,8/22/2024,8/29/2024,0,N/A,2,1 room,Business,Partially Completed,Regular Guest
3441,Famia,Female,30,Emiratis,8/14/2024,8/21/2024,8/28/2024,0,N/A,2,1 room,Business,Late Check-Out,First-Time Visitor
